product_id,product_name,product_width,product_length,material,color,packaging_weight,manufacturer,price,release_date
808,Sauce Tomato Pouch,93.73,79.12,plastic,Puce,8.04,Fliptune,804.41,11/29/2020
809,Wine - Zinfandel California 2002,32.46,29.62,plastic,Aquamarine,5.56,Tazzy,762.62,6/27/2013
810,Mushroom Morel Fresh,18.58,58.54,glass,Goldenrod,0.56,Blogtags,555.88,7/25/2021
811,Plastic Arrow Stir Stick,39.66,58.84,wood,Aquamarine,7.2,Einti,776.17,3/13/2022
812,"Turkey - Breast, Smoked",35.29,63.14,wood,Purple,6.14,Katz,878.78,10/10/2000
813,The Pop Shoppe - Black Cherry,28.06,94.44,wood,Red,4.21,Eire,472.09,8/7/2002
814,Lid - 0090 Clear,86.63,3.95,wood,Puce,2.6,Realmix,537.22,3/1/2006
815,Chicken - Tenderloin,25.52,8.93,wood,Teal,2.64,Thoughtstorm,214.32,11/13/2011
816,Wine - Chardonnay South,3.81,95.03,plastic,Fuscia,1.39,Riffpedia,223.57,9/3/2004
817,Butter - Unsalted,73.34,40.38,metal,Blue,0.18,Skidoo,204.48,11/5/2004
818,Grenadine,30.87,25.98,wood,Orange,4.8,Edgeclub,171.82,2/10/2018
819,Wine - Two Oceans Cabernet,85.24,15.91,glass,Puce,7.82,Brainbox,972.61,7/20/2008
820,Miso - Soy Bean Paste,76.34,65.89,metal,Pink,7.59,Aivee,742.06,10/12/2001
821,Compound - Pear,30.79,6.84,glass,Red,3.14,Jatri,980.68,9/8/2017
822,Towel Dispenser,15.32,79.26,plastic,Indigo,9.88,Dabvine,109.41,1/2/2009
823,Pepper - Roasted Red,38.74,98.39,metal,Indigo,9.02,Eamia,719.91,7/7/2010
824,Bread - French Stick,35.37,77.62,glass,Turquoise,2.19,Mynte,610.7,12/9/2014
825,Gelatine Leaves - Envelopes,27.46,74.51,wood,Fuscia,9.94,Realbuzz,697.78,2/4/2007
826,Mince Meat - Filling,52.37,69.46,plastic,Goldenrod,0.59,Teklist,619.76,10/5/2020
827,"Wine - Red, Harrow Estates, Cab",81.92,27.24,glass,Aquamarine,7.88,Skyble,802.18,6/13/2004
828,Cardamon Ground,75.4,84.85,glass,Puce,0.7,Centizu,180.03,3/20/2017
829,Crawfish,21.61,27.97,plastic,Indigo,9.94,Rhycero,583.58,11/19/2013
830,Tea - Herbal I Love Lemon,66.18,1.13,metal,Fuscia,7.01,Dabshots,19.38,1/22/2012
831,Spice - Pepper Portions,69.89,93.41,wood,Blue,3.69,Topicstorm,261.58,9/2/2000
832,Carbonated Water - Raspberry,46.73,47.77,metal,Orange,9.62,Yabox,992.08,1/31/2005
833,Coffee - Espresso,95.49,86.73,metal,Indigo,7.27,Camido,544.76,1/27/2004
834,Beer - Labatt Blue,6.45,23.8,wood,Goldenrod,5.22,Izio,516.8,4/16/2001
835,"Wine - Red, Harrow Estates, Cab",81.39,54.23,plastic,Violet,6.47,Devify,675.18,4/10/2001
836,"Turkey - Breast, Boneless Sk On",6.56,51.63,wood,Goldenrod,4.24,Centidel,193.46,9/3/2009
837,Celery,20.0,37.51,wood,Khaki,8.15,Talane,391.3,3/30/2005
838,"Nut - Chestnuts, Whole",75.43,23.3,plastic,Yellow,2.17,Feedfish,964.36,1/29/2019
839,Pasta - Fusili Tri - Coloured,91.34,46.11,wood,Fuscia,2.69,Tambee,490.09,8/3/2004
840,Buttons,2.37,19.65,glass,Fuscia,8.08,Dabshots,521.29,12/27/2006
841,Noodles - Steamed Chow Mein,90.25,57.44,plastic,Violet,0.34,Flipbug,604.29,7/8/2007
842,Appetizer - Southwestern,43.94,18.33,wood,Yellow,8.73,Kayveo,284.12,9/19/2008
843,Beef - Tenderloin Tails,60.6,27.72,wood,Aquamarine,7.02,Flashdog,452.66,7/23/2011
844,Wine - Remy Pannier Rose,17.72,4.55,glass,Crimson,2.09,Izio,118.52,5/27/2012
845,Coffee Swiss Choc Almond,25.55,55.88,plastic,Purple,7.78,Jamia,108.83,7/7/2019
846,Pork - Bones,33.02,49.0,glass,Khaki,5.73,Browsedrive,921.89,2/27/2001
847,Vinegar - White Wine,89.21,72.31,metal,Goldenrod,3.71,Voolia,630.85,2/18/2022
848,Longos - Chicken Curried,25.58,13.14,wood,Blue,1.95,Photospace,883.09,9/11/2005
849,Nantucket Orange Juice,80.32,40.65,glass,Khaki,4.35,Voolia,780.08,6/28/2000
850,Shrimp - 150 - 250,12.39,67.06,metal,Crimson,5.17,Youfeed,95.35,3/19/2016
851,Cornish Hen,19.83,77.54,wood,Yellow,7.0,Centidel,156.92,9/30/2009
852,Soup - Campbells Chili,78.27,4.18,wood,Blue,0.93,Linklinks,231.54,5/10/2006
853,"Wine - Saint - Bris 2002, Sauv",61.79,3.88,metal,Fuscia,1.01,Bluezoom,908.96,10/12/2021
854,"Pork - Bacon,back Peameal",42.84,95.58,wood,Maroon,1.22,Realblab,53.6,9/19/2007
855,Chocolate Bar - Reese Pieces,60.84,36.9,plastic,Indigo,8.84,Meezzy,135.5,4/9/2013
856,Soup - Campbells - Tomato,45.49,11.17,metal,Khaki,4.24,Omba,180.95,8/18/2018
857,"Pasta - Shells, Medium, Dry",80.49,58.62,glass,Violet,4.87,Wordpedia,456.46,12/17/2003
858,Juice - Apple 284ml,66.52,70.49,glass,Indigo,0.86,Photojam,814.08,6/24/2002
859,Bread - Olive,85.74,91.14,plastic,Mauv,5.46,Linkbuzz,501.16,2/1/2013
860,Cognac - Courvaisier,65.43,51.52,metal,Red,4.68,Jabbertype,549.55,1/31/2015
861,Juice - Apple 284ml,40.27,49.61,wood,Mauv,6.86,Thoughtsphere,529.19,6/9/2011
862,"Beef - Baby, Liver",47.0,59.79,metal,Green,7.74,Skivee,418.76,7/18/2006
863,Juice - Apple 284ml,58.07,92.08,plastic,Violet,9.45,Skilith,230.98,1/3/2004
864,Lettuce - Romaine,75.1,58.33,glass,Violet,9.76,Photojam,722.87,3/6/2009
865,Whmis - Spray Bottle Trigger,30.13,38.64,glass,Puce,3.25,Wordware,209.51,1/15/2012
866,Cookies - Englishbay Oatmeal,19.33,17.22,glass,Yellow,1.15,Edgetag,582.85,7/11/2008
867,Coffee - 10oz Cup 92961,36.61,61.73,wood,Red,3.28,Jaxspan,664.0,2/14/2017
868,Wine - Jafflin Bourgongone,53.92,47.3,wood,Mauv,1.55,Devshare,911.27,9/25/2009
869,Cookie Dough - Oatmeal Rasin,67.02,61.64,metal,Red,9.49,Bubbletube,717.71,12/23/2021
870,"Pork - Ham, Virginia",2.77,70.75,plastic,Turquoise,2.43,Vitz,242.21,10/6/2021
871,Bagel - Everything,39.91,50.35,wood,Teal,8.15,Skimia,39.86,12/21/2006
872,Dried Cherries,61.45,67.61,metal,Maroon,9.63,Meejo,38.08,4/5/2000
873,Bread - Raisin Walnut Oval,91.78,51.25,wood,Puce,3.78,Dabshots,473.0,9/25/2015
874,Extract Vanilla Pure,65.55,23.44,plastic,Indigo,3.79,Brainsphere,364.5,6/19/2008
875,French Pastry - Mini Chocolate,67.51,58.63,wood,Purple,2.98,Aimbo,875.26,11/2/2018
876,Melon - Honey Dew,64.26,5.97,plastic,Purple,0.72,Fatz,617.6,9/29/2001
877,Nantucket Apple Juice,48.77,4.75,wood,Teal,1.95,Dynabox,636.57,11/3/2002
878,Pork - Back Ribs,29.5,80.06,plastic,Turquoise,5.22,Quatz,34.51,11/16/2004
879,"Red Snapper - Fillet, Skin On",60.62,67.56,wood,Puce,6.21,Katz,249.92,7/8/2009
880,"Sugar - Sweet N Low, Individual",39.78,33.48,glass,Pink,9.97,Agimba,293.42,1/26/2000
881,Tea - Honey Green Tea,38.58,80.79,metal,Teal,0.3,Aimbu,750.23,7/1/2000
882,Table Cloth 54x54 White,27.45,34.57,glass,Teal,3.65,Linkbuzz,29.69,3/15/2021
883,"Apple - Delicious, Golden",41.72,48.66,glass,Maroon,4.55,Livetube,321.13,2/2/2017
884,Puree - Passion Fruit,48.86,52.02,glass,Red,1.9,Miboo,529.45,7/13/2003
885,Spaghetti Squash,56.38,73.85,plastic,Purple,7.85,Thoughtworks,62.97,5/17/2000
886,Arrowroot,75.11,6.39,glass,Orange,8.72,Aivee,149.56,5/20/2007
887,Currants,45.34,2.31,plastic,Aquamarine,2.75,InnoZ,986.68,6/19/2009
888,Cranberries - Fresh,34.9,40.36,wood,Puce,4.23,Layo,431.77,4/5/2012
889,Persimmons,95.68,42.73,metal,Blue,8.74,Shufflester,232.07,4/27/2019
890,"Bread - Sticks, Thin, Plain",53.41,26.31,metal,Crimson,8.84,Realcube,606.44,3/11/2000
891,"Tart Shells - Barquettes, Savory",45.06,9.93,metal,Green,6.35,Yozio,671.96,4/9/2022
892,"Vinegar - Balsamic, White",55.73,53.63,wood,Purple,1.52,Topdrive,80.67,12/14/2006
893,Squid - U - 10 Thailand,81.67,31.48,metal,Yellow,5.68,Skynoodle,172.34,12/22/2010
894,Wine - Taylors Reserve,38.35,79.41,metal,Yellow,2.28,Browsebug,291.68,3/30/2015
895,Beer - Creemore,57.01,80.72,wood,Blue,7.57,Meedoo,919.14,2/25/2001
896,Truffle - Whole Black Peeled,48.03,52.65,glass,Green,8.92,Devbug,131.21,5/25/2012
897,Bread - Rye,18.57,3.01,metal,Orange,9.04,Dabtype,427.63,9/21/2011
898,"Tortillas - Flour, 12",15.56,61.47,wood,Purple,6.38,Topicstorm,99.0,5/14/2004
899,Flower - Commercial Bronze,41.11,50.11,glass,Red,0.85,Gigazoom,424.95,5/21/2000
900,Honey - Lavender,53.63,1.99,metal,Green,0.6,Realbridge,833.84,12/14/2017
901,Apple - Fuji,69.24,77.62,metal,Pink,0.3,Jamia,939.2,10/29/2018
902,Ham Black Forest,9.53,31.38,metal,Puce,2.15,Trudeo,879.96,9/13/2011
903,"Garlic - Primerba, Paste",78.21,26.09,glass,Indigo,7.33,Flashspan,554.93,7/12/2010
904,Beef - Texas Style Burger,3.33,25.94,metal,Purple,6.57,Topiczoom,176.21,2/22/2015
905,"Vodka - Lemon, Absolut",18.99,78.21,metal,Maroon,3.33,Skivee,939.3,12/2/2014
906,Sour Puss Sour Apple,26.58,87.5,glass,Khaki,6.16,Thoughtsphere,271.25,10/2/2017
907,Wine - Vidal Icewine Magnotta,16.94,85.14,wood,Puce,7.14,Centidel,157.72,3/30/2019
908,Wine - Jaboulet Cotes Du Rhone,26.26,42.11,glass,Blue,7.05,Kwimbee,673.02,9/6/2011
909,Soup Campbells Mexicali Tortilla,54.91,12.74,glass,Indigo,5.01,Cogibox,233.07,2/22/2015
910,Lotus Rootlets - Canned,17.55,35.65,metal,Aquamarine,8.16,Skyble,794.45,4/16/2002
911,Longan,93.91,10.77,wood,Mauv,8.17,Realcube,272.64,4/28/2017
912,Skirt - 29 Foot,59.05,32.91,wood,Mauv,5.78,Twitterwire,62.19,8/26/2022
913,Mudslide,66.32,48.88,glass,Green,3.13,Skalith,358.6,1/27/2009
914,Bread Ww Cluster,52.57,78.49,glass,Fuscia,1.96,Vinder,721.88,5/2/2017
915,Beef - Striploin Aa,79.75,6.93,plastic,Pink,6.15,Buzzbean,783.17,2/6/2012
916,Coffee Cup 8oz 5338cd,61.69,23.73,wood,Blue,9.77,Quatz,771.41,12/4/2000
917,Lamb Shoulder Boneless Nz,90.97,21.52,plastic,Orange,9.54,Rhybox,420.39,1/19/2018
918,Veal - Striploin,19.18,69.06,metal,Goldenrod,8.54,LiveZ,527.51,12/4/2004
919,"Nut - Walnut, Pieces",57.42,74.83,plastic,Red,2.41,Zava,879.0,8/31/2015
920,"Nut - Almond, Blanched, Whole",4.03,88.15,metal,Teal,9.36,Skibox,2.27,1/10/2000
921,"Capon - Breast, Double, Wing On",69.74,76.44,metal,Turquoise,4.6,Trunyx,516.85,6/15/2010
922,"Coconut - Shredded, Unsweet",79.62,62.6,wood,Puce,1.4,Youspan,972.35,6/9/2001
923,Dome Lid Clear P92008h,25.46,25.81,plastic,Fuscia,9.84,Rhybox,333.5,4/6/2002
924,"Pork - Bacon, Sliced",5.9,71.22,metal,Mauv,8.33,Viva,95.1,2/15/2001
925,Plasticforkblack,33.28,32.72,wood,Aquamarine,3.73,Pixope,938.16,11/26/2014
926,"Wine - White, Antinore Orvieto",6.9,74.39,glass,Khaki,7.67,Wikizz,804.75,9/20/2010
927,Cheese - Grie Des Champ,22.14,88.15,metal,Khaki,8.67,Demimbu,527.44,4/26/2019
928,Bread - Raisin Walnut Oval,42.68,59.28,plastic,Pink,6.48,Gabvine,297.42,8/17/2000
929,Artichoke - Fresh,1.46,7.52,metal,Orange,5.09,Gabvine,328.86,10/27/2017
930,"Pepsi, 355 Ml",65.41,96.49,plastic,Goldenrod,9.73,Zava,907.06,4/26/2008
931,Fish - Bones,22.93,11.44,metal,Teal,4.21,Youopia,88.13,12/13/2021
932,Potatoes - Idaho 80 Count,89.34,31.67,glass,Mauv,4.4,Ozu,93.22,6/21/2013
933,Garlic - Elephant,66.28,77.71,plastic,Teal,0.42,Shufflebeat,242.79,4/6/2017
934,"Lamb - Whole, Fresh",94.13,1.96,wood,Turquoise,9.9,Teklist,653.19,10/29/2019
935,Smoked Paprika,29.87,10.68,plastic,Fuscia,9.02,Skalith,266.79,10/25/2010
936,Wine - White Cab Sauv.on,21.3,8.75,wood,Mauv,5.87,Youspan,638.19,4/26/2001
937,Eggplant Italian,63.65,1.04,glass,Khaki,8.21,Youfeed,759.64,4/21/2014
938,"Basil - Dry, Rubbed",59.69,99.84,metal,Violet,0.24,Trilith,344.99,8/30/2017
939,Ostrich - Fan Fillet,44.06,11.83,glass,Fuscia,2.69,Trudeo,195.25,10/24/2011
940,Olives - Morracan Dired,22.4,68.52,wood,Pink,7.63,Realblab,639.34,12/21/2000
941,Pork - Liver,20.21,99.31,wood,Red,9.67,Linktype,337.58,3/21/2014
942,Calypso - Black Cherry Lemonade,46.91,49.58,plastic,Violet,9.3,Devbug,899.39,2/5/2020
943,Salt - Kosher,9.37,66.8,wood,Indigo,4.88,Trudeo,494.06,3/27/2008
944,Island Oasis - Peach Daiquiri,57.51,36.14,metal,Purple,4.93,Trilia,886.26,3/6/2001
945,Wine - Savigny - Les - Beaune,83.47,22.93,glass,Orange,2.68,Jaxnation,153.68,12/12/2012
946,Pecan Raisin - Tarts,73.21,46.05,plastic,Fuscia,6.12,Twinder,12.61,11/9/2001
947,Veal - Eye Of Round,87.54,72.12,metal,Turquoise,1.21,Mymm,78.36,12/25/2013
948,Steel Wool,75.64,65.21,wood,Violet,2.29,Meemm,982.43,2/27/2001
949,Milk - 2%,93.43,89.26,plastic,Violet,8.61,Jabberstorm,375.58,4/12/2021
950,Poppy Seed,74.95,7.64,wood,Fuscia,4.49,Voolith,665.17,8/11/2015
951,Ice Cream - Fudge Bars,37.61,36.92,glass,Purple,5.68,Bubblebox,954.41,2/9/2019
952,Sausage - Blood Pudding,25.62,99.99,glass,Red,5.77,Chatterpoint,514.05,10/8/2019
953,Truffle Paste,5.62,30.41,glass,Indigo,0.73,Photojam,441.08,5/16/2007
954,Dip - Tapenade,71.79,43.12,metal,Violet,5.2,Twinte,751.19,11/3/2017
955,Appetizer - Lobster Phyllo Roll,94.18,46.99,metal,Red,5.86,Meemm,122.9,4/25/2016
956,Cookie - Oreo 100x2,30.44,10.42,glass,Red,4.57,Tanoodle,205.08,7/7/2005
957,Triple Sec - Mcguinness,77.74,89.92,metal,Khaki,7.0,Ntags,895.15,8/11/2021
958,"Lemonade - Island Tea, 591 Ml",38.06,65.08,metal,Puce,8.62,Divavu,118.27,12/17/2010
959,Cheese - Parmesan Cubes,43.24,65.58,metal,Yellow,3.62,Cogidoo,41.19,3/1/2021
960,Shichimi Togarashi Peppeers,53.56,56.7,plastic,Mauv,7.24,Browseblab,919.54,7/24/2021
961,Rice Wine - Aji Mirin,23.95,73.42,wood,Mauv,4.27,Realpoint,466.45,2/10/2015
962,Dried Figs,24.09,24.26,wood,Yellow,1.2,Kazio,434.42,5/19/2013
963,Chinese Foods - Pepper Beef,33.87,96.16,metal,Goldenrod,9.38,Devcast,861.12,8/13/2016
964,"Beans - Fava, Canned",22.59,29.83,wood,Red,7.1,Demimbu,489.91,8/8/2014
965,Chutney Sauce,20.24,3.33,glass,Blue,8.65,Dynazzy,904.77,6/6/2019
966,Oven Mitt - 13 Inch,45.39,97.88,wood,Yellow,2.91,Shuffledrive,387.95,5/29/2009
967,Garlic - Elephant,47.58,18.35,glass,Green,5.87,Realpoint,926.89,1/12/2008
968,Juice - Ocean Spray Cranberry,62.51,89.92,plastic,Mauv,7.27,Abata,75.69,8/26/2007
969,Cookie Dough - Peanut Butter,22.18,36.23,glass,Aquamarine,2.72,Cogidoo,890.21,8/13/2014
970,Kumquat,26.93,55.26,metal,Red,8.39,Zoomcast,755.3,2/8/2017
971,Nectarines,71.36,75.4,wood,Blue,8.39,Camido,498.37,3/22/2015
972,Garbage Bag - Clear,24.58,59.55,metal,Green,6.8,Babbleblab,982.75,9/20/2006
973,"Pasta - Penne Primavera, Single",87.29,36.01,plastic,Yellow,7.82,Myworks,215.1,6/30/2006
974,Sea Bass - Fillets,68.73,44.26,glass,Violet,6.52,Oyondu,424.5,2/24/2005
975,"Wine - Magnotta, White",8.57,82.46,metal,Fuscia,8.79,Topicblab,281.9,10/16/2003
976,Cheese - Camembert,69.7,5.76,wood,Maroon,3.16,Jaloo,404.59,11/4/2019
977,Isomalt,40.0,1.2,glass,Fuscia,0.98,Vimbo,247.8,3/24/2022
978,"Jam - Marmalade, Orange",2.21,27.1,glass,Turquoise,6.01,Einti,795.41,3/15/2017
979,Mcgillicuddy Vanilla Schnap,14.5,88.39,glass,Aquamarine,5.31,Youspan,638.82,2/15/2006
980,"Halibut - Whole, Fresh",31.49,71.76,plastic,Pink,4.26,Feednation,296.91,1/11/2016
981,Vinegar - White Wine,14.65,78.03,wood,Red,2.6,Kaymbo,18.08,1/12/2007
982,Longos - Penne With Pesto,26.59,60.31,plastic,Yellow,1.29,Twimbo,606.48,8/7/2013
983,Pork - Kidney,59.76,83.8,plastic,Pink,8.25,Mydeo,982.33,2/28/2010
984,Eggwhite Frozen,76.88,87.99,wood,Yellow,5.08,Tavu,535.37,3/15/2012
985,Maple Syrup,65.48,84.23,glass,Turquoise,7.63,Gabcube,540.99,9/10/2000
986,Tarragon - Fresh,70.7,77.81,wood,Teal,5.21,Blogpad,980.31,5/12/2012
987,Grouper - Fresh,4.68,45.64,metal,Indigo,3.03,Layo,572.23,8/12/2004
988,Sultanas,67.97,40.26,glass,Mauv,0.48,Mydeo,107.26,11/29/2000
989,Gelatine Leaves - Bulk,42.96,39.68,plastic,Aquamarine,5.75,Dabfeed,533.61,1/18/2020
990,Sausage - Liver,82.38,21.32,glass,Pink,7.14,Nlounge,475.31,3/1/2006
991,"Tabasco Sauce, 2 Oz",57.2,34.52,plastic,Mauv,4.68,DabZ,542.74,4/26/2019
992,Lid - 3oz Med Rec,45.88,43.64,glass,Pink,1.33,Wikizz,403.76,12/13/2016
993,Pomello,81.7,38.49,plastic,Orange,2.66,Chatterbridge,337.06,3/9/2012
994,Bread - Pain Au Liat X12,14.27,81.19,wood,Orange,3.84,Tanoodle,265.43,12/2/2000
995,"Wine - Red, Pinot Noir, Chateau",46.91,2.86,wood,Crimson,6.12,Youspan,147.31,1/14/2009
996,Muffin - Mix - Strawberry Rhubarb,2.65,72.53,metal,Red,0.78,Edgeclub,250.83,4/28/2021
997,Energy Drink - Franks Pineapple,34.98,4.96,wood,Indigo,9.8,Tagtune,17.17,9/5/2022
998,Pepper - Jalapeno,81.16,96.43,metal,Purple,8.47,Browsetype,349.82,7/4/2003
999,Lid Tray - 12in Dome,51.75,48.5,plastic,Red,6.14,Viva,982.43,6/6/2015
1000,Veal - Knuckle,62.11,87.19,glass,Indigo,9.02,Jabberbean,538.03,9/26/2000
